DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-12-26;B1198;9;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 040;BILL_TO_CUSTOMER_NAME 110;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 049;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 040;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 110;SHIP_TO_CUSTOMER_ADDRESS1: ID 049;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 062;MX;6FX30022CT201BA0;;0;0;6;0;0;0;220.78;1324.68;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-15;B913;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;5SY62327;;0;0;4;0;0;0;319.09;1276.36;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-15;B913;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3VA11104FF420AA0;;0;0;4;0;0;0;341.32;1365.28;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-17;B925;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 013;BILL_TO_CUSTOMER_NAME 082;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 063;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 013;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 082;SHIP_TO_CUSTOMER_ADDRESS1: ID 063;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 058;MX;6ED10551NB100BA2;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-17;B925;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 013;BILL_TO_CUSTOMER_NAME 082;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 063;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 013;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 082;SHIP_TO_CUSTOMER_ADDRESS1: ID 063;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 058;MX;6AV76761AC000AA0;;0;0;1;0;0;0;83.22;83.22;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-24;B948;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 029;BILL_TO_CUSTOMER_NAME 097;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 019;0;BILL_TO_CUSTOMER_CITY: ID 007;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 029;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 097;SHIP_TO_CUSTOMER_ADDRESS1: ID 019;0;SHIP_TO_CUSTOMER_CITY: ID 007;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 073;MX;5SY44257;;0;0;30;0;0;0;177.84;5335.2;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-28;B961;14;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3VA92870GC01;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-28;B961;19;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 008;BILL_TO_CUSTOMER_NAME 064;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 058;0;BILL_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 008;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 064;SHIP_TO_CUSTOMER_ADDRESS1: ID 058;0;SHIP_TO_CUSTOMER_CITY: ID 011;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 061;MX;3RV19011E;;0;0;5;0;0;0;83.22;416.1;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-29;B963;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;B250;;0;0;6;0;0;0;319.09;1914.54;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-29;B963;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6ES71944CB000AA0;;0;0;6;0;0;0;341.32;2047.92;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-29;B963;5;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6ES73172EK140AB0;;0;0;16;0;0;0;220.78;3532.48;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-29;B963;6;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;6AV21818XP000AX0;;0;0;8;0;0;0;220.78;1766.24;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-10-29;B963;7;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 055;BILL_TO_CUSTOMER_NAME 101;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 003;0;BILL_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 055;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 101;SHIP_TO_CUSTOMER_ADDRESS1: ID 003;0;SHIP_TO_CUSTOMER_CITY: ID 002;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 064;MX;3RT20281BB40;;0;0;8;0;0;0;220.78;1766.24;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 01;021;;2024-11-02;B991;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 018;BILL_TO_CUSTOMER_NAME 079;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 027;0;BILL_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 018;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 079;SHIP_TO_CUSTOMER_ADDRESS1: ID 027;0;SHIP_TO_CUSTOMER_CITY: ID 009;BAJA CALIFORNIA SUR;SHIP_TO_CUSTOMER_ZIP: ID 060;MX;6AV76741MA000AA0;;0;0;10;0;0;0;215.12;2151.2;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143318;10;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 006;BILL_TO_CUSTOMER_NAME 116;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 012;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 006;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 116;SHIP_TO_CUSTOMER_ADDRESS1: ID 012;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 082;MX;HHED63B100L;;0;0;1;0;0;0;177.84;177.84;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143327;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 105;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 071;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 105;SHIP_TO_CUSTOMER_ADDRESS1: ID 071;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 082;MX;3RV27425BD10;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143340;5;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 106;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 061;0;BILL_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 106;SHIP_TO_CUSTOMER_ADDRESS1: ID 061;0;SHIP_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;NGG2B080L;;0;0;2;0;0;0;177.84;355.68;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143345;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 106;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 061;0;BILL_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 106;SHIP_TO_CUSTOMER_ADDRESS1: ID 061;0;SHIP_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;8WH91501CA00;;0;0;1;0;0;0;279.68;279.68;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143345;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 106;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 061;0;BILL_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 106;SHIP_TO_CUSTOMER_ADDRESS1: ID 061;0;SHIP_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;3RT20351KB40;;0;0;4;0;0;0;78.28;313.12;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143352;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 106;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 061;0;BILL_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 106;SHIP_TO_CUSTOMER_ADDRESS1: ID 061;0;SHIP_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;6EP19612BA21;;0;0;1;0;0;0;156.31;156.31;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143352;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 106;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 061;0;BILL_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 106;SHIP_TO_CUSTOMER_ADDRESS1: ID 061;0;SHIP_TO_CUSTOMER_CITY: ID 012;BAJA CALIFORNIA;0;MX;3RK19222BA00;;0;0;1;0;0;0;177.84;177.84;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143356;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 024;BILL_TO_CUSTOMER_NAME 084;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 007;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 024;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 084;SHIP_TO_CUSTOMER_ADDRESS1: ID 007;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 089;MX;3RB20261SB0;;0;0;1;0;0;0;7130.7;7130.7;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-02;C143356;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 024;BILL_TO_CUSTOMER_NAME 084;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 007;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 024;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 084;SHIP_TO_CUSTOMER_ADDRESS1: ID 007;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 089;MX;BQD315;;0;0;2;0;0;0;7196.44;14392.88;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143379;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 025;BILL_TO_CUSTOMER_NAME 093;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 028;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 025;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 093;SHIP_TO_CUSTOMER_ADDRESS1: ID 028;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 086;MX;3RP25761NW30;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143389;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 014;BILL_TO_CUSTOMER_NAME 078;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 020;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 014;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 078;SHIP_TO_CUSTOMER_ADDRESS1: ID 020;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 089;MX;6EP33226SB000AY0;;0;0;2;0;0;0;5721.66;11443.32;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143397;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 034;BILL_TO_CUSTOMER_NAME 077;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 008;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 034;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 077;SHIP_TO_CUSTOMER_ADDRESS1: ID 008;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 087;MX;3RB20261QB0;;0;0;1;0;0;0;279.68;279.68;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143397;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 034;BILL_TO_CUSTOMER_NAME 077;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 008;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 034;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 077;SHIP_TO_CUSTOMER_ADDRESS1: ID 008;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 087;MX;3RV10211JA10;;0;0;1;0;0;0;177.84;177.84;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143397;4;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 034;BILL_TO_CUSTOMER_NAME 077;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 008;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 034;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 077;SHIP_TO_CUSTOMER_ADDRESS1: ID 008;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 087;MX;3RV19255AB;;0;0;1;0;0;0;177.84;177.84;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143400;3;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 021;BILL_TO_CUSTOMER_NAME 090;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 038;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 021;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 090;SHIP_TO_CUSTOMER_ADDRESS1: ID 038;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 092;MX;6ES79010BF000AA0;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143406;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 015;BILL_TO_CUSTOMER_NAME 118;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 024;0;BILL_TO_CUSTOMER_CITY: ID 001;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 015;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 118;SHIP_TO_CUSTOMER_ADDRESS1: ID 024;0;SHIP_TO_CUSTOMER_CITY: ID 001;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 096;MX;NGG3B090L;;0;0;2;0;0;0;177.84;355.68;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143407;2;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 105;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 071;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 105;SHIP_TO_CUSTOMER_ADDRESS1: ID 071;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 082;MX;3RT20451AK60;;0;0;1;0;0;0;220.78;220.78;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143408;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 063;BILL_TO_CUSTOMER_NAME 105;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 071;0;BILL_TO_CUSTOMER_CITY: ID 010;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 063;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 105;SHIP_TO_CUSTOMER_ADDRESS1: ID 071;0;SHIP_TO_CUSTOMER_CITY: ID 010;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 082;MX;6ES73225HF000AB0;;0;0;2;0;0;0;220.78;441.56;0;MXN;0
TaQuito Log’stica;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 03;019;;2024-10-03;C143410;1;0;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER 030;BILL_TO_CUSTOMER_NAME 067;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 013;0;BILL_TO_CUSTOMER_CITY: ID 001;SONORA;0;MX;0;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER: ID 030;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 067;SHIP_TO_CUSTOMER_ADDRESS1: ID 013;0;SHIP_TO_CUSTOMER_CITY: ID 001;SONORA;SHIP_TO_CUSTOMER_ZIP: ID 095;MX;6FX80021AA011AE0;;0;0;1;0;0;0;3610;3610;0;MXN;0
