DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER;;;;;
Tea & Trade Ltd.;0;34;;2024-03-26;37411b14a30946fa5b9fffcedcc3b79f;1;0;0;BILL_TO_CUSTOMER_NAME 005;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 003;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 005;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 003;GB;3SU1401-1BB40-1AA0;0;0;0;1;0;0;0;3.68;3.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-02;3757e4da27acc1bf194192f5174c92aa;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1401-1BB60-3AA0;0;0;0;40;0;0;0;3.91;156.4;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-23;375d59f592f67b31b52e1ebf65450ac1;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3RT2017-2BB41;0;0;0;15;0;0;0;22.27;334.05;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-23;375d59f592f67b31b52e1ebf65450ac1;2;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3RT2017-2BB41;0;0;0;15;0;0;0;22.27;334.05;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-24;375f686153c8d9dda71dba0cc889a58d;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3NW7513-0HG;0;0;0;4;0;0;0;19.62;78.48;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-15;37a437a22d5459275d570b025e04a9d5;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3RT2016-1AP01;0;0;0;1;0;0;0;15.68;15.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-12;37aff877b72ea632c066d69f280d8616;1;0;0;BILL_TO_CUSTOMER_NAME 029;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 030;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 029;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 030;GB;3SU1051-0AB60-0AA0;0;0;0;1;0;0;0;3.55;3.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-26;37b6e0bb58adb79c904a36e05ddf9973;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1401-1BB20-1AA0;0;0;0;1;0;0;0;3.74;3.74;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-02;37b74b8097884690e14f9b17402ad95b;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4110-7;0;0;0;1;0;0;0;10.05;10.05;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-28;37d94c7a3cab28cabf1801b99f3d4fdc;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU19000KH800AA0;0;0;0;2;0;0;0;4.04;8.08;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;37ea99daebd38f81adb4aaa8c2abbc94;1;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3RT2016-1AP01;0;0;0;2;0;0;0;15.68;31.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;37ea99daebd38f81adb4aaa8c2abbc94;2;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3RT2016-1AP01;0;0;0;2;0;0;0;15.68;31.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;37ea99daebd38f81adb4aaa8c2abbc94;3;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3RT2016-1AP01;0;0;0;2;0;0;0;15.68;31.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;37ea99daebd38f81adb4aaa8c2abbc94;4;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3RT2016-1AP01;0;0;0;2;0;0;0;15.68;31.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-21;37eac5689f4b9d8d178a407818769619;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;5SY4308-7;0;0;0;2;0;0;0;43.74;87.48;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-18;38085c11e3f4f627789505286a8be2fe;1;0;0;BILL_TO_CUSTOMER_NAME 026;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 011;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 026;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 011;GB;3SU1801-0AA00-0AB1;0;0;0;1;0;0;0;5.58;5.58;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-19;380f32598f788ea41c59ed8cdd9f4d25;1;0;0;BILL_TO_CUSTOMER_NAME 046;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 002;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 046;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 002;GB;3RB3016-1PB0;0;0;0;1;0;0;0;41.01;41.01;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-04;38138eba4291c0cd08b27cfaceadd9c1;1;0;0;BILL_TO_CUSTOMER_NAME 002;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 038;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 002;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 038;GB;3ZS1316-6CE10-0YB5;0;0;0;1;0;0;0;456.58;456.58;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-02;384e52f26e414b7aa2bc938dda88be13;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1051-0AB40-0AA0;0;0;0;1;0;0;0;3.55;3.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-26;38a10f5c2b7e3681a8023e1f9d4793c8;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY41047;0;0;0;2;0;0;0;11.32;22.64;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-29;38a7f52fec942856ba88b47adfd24a43;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1550-0AA10-0AA0;0;0;0;6;0;0;0;1.62;9.72;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-06;38c0e513d6b386001224b4f67b9f9ba1;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3NW7014;0;0;0;1;0;0;0;4.9;4.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-06;38c0e513d6b386001224b4f67b9f9ba1;2;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3NW7014;0;0;0;1;0;0;0;4.9;4.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-19;38db6cf48682501408fdcab23259eeec;1;0;0;BILL_TO_CUSTOMER_NAME 046;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 002;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 046;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 002;GB;3RT2017-1AP01;0;0;0;2;0;0;0;19.33;38.66;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-08;38ec2e0c9cda271763fcc3087271d520;1;0;0;BILL_TO_CUSTOMER_NAME 008;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 034;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 008;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 034;GB;3RU2116-1EB0;0;0;0;1;0;0;0;21.47;21.47;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-02;39007c9f5a8a4a290a6c4970f30503e2;1;0;0;BILL_TO_CUSTOMER_NAME 041;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 036;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 041;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 036;GB;6ED10551FB100BA2;0;0;0;1;0;0;0;72.15;72.15;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-24;3915648da86d1ecf8ad56dc67c3e6a98;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3RT2026-1BB40;0;0;0;1;0;0;0;57.56;57.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-24;3915c9f0f0ca4ec0853b3b3450192108;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1052-2BF20-0AA0;0;0;0;1;0;0;0;5.45;5.45;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-17;392eadaedaa85fb29586e028ecd92023;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1400-1AA10-3CA0;0;0;0;2;0;0;0;2.39;4.78;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-12-08;393216ba5b14ec14b42f8b24008dc5b8;1;0;0;BILL_TO_CUSTOMER_NAME 032;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 032;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;3SU1400-2AA10-1BA0;0;0;0;4;0;0;0;2.84;11.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-08;397420ba9fa48e1581bfe56763a2a8e9;1;0;0;BILL_TO_CUSTOMER_NAME 005;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 003;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 005;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 003;GB;3SU1400-2AA10-1BA0;0;0;0;2;0;0;0;2.84;5.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-18;397ae0232a34ba951b2966127a4342c6;1;0;0;BILL_TO_CUSTOMER_NAME 014;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 021;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 014;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 021;GB;3SU1401-1BB60-1AA0;0;0;0;1;0;0;0;3.68;3.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-19;398c62feb634a2d4f08dce889dd5f61e;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;30;0;0;0;3.55;106.5;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-10;399873328d5dce74b4c7d9d14eed591c;1;0;0;BILL_TO_CUSTOMER_NAME 029;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 030;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 029;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 030;GB;5ST3010;0;0;0;6;0;0;0;18.31;109.86;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-23;39acc29f0bd6babf6f71281edaa909ab;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU1050-0AB60-0AA0;0;0;0;1;0;0;0;2.95;2.95;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-06;39c795c43f80c94ef07fd3c63fef1dc3;1;0;0;BILL_TO_CUSTOMER_NAME 026;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 011;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 026;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 011;GB;3SU1900RAISE;0;0;0;10;0;0;0;2.49;24.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-23;39cb71267be54df6df85c316448edc55;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1550-0AA10-0AA0;0;0;0;10;0;0;0;1.62;16.2;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-23;39cddc8b28da321108578933784dedcd;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1050-1HB20-0AA0;0;0;0;2;0;0;0;10.51;21.02;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-20;39e6cd089a8fda568d35468f66dc81ff;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;6ED10522MD080BA1;0;0;0;40;0;0;0;68.25;2730;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-09;39e9cda00864f2150b793279c2a40992;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1400-1AA10-1BA0;0;0;0;5;0;0;0;2.33;11.65;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-12-08;39ef02cc30d759777fd466825d250a82;1;0;0;BILL_TO_CUSTOMER_NAME 032;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 032;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;3SU1802-0AA00-0AB1;0;0;0;1;0;0;0;7.17;7.17;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-27;3a03fbc0669400a7f821c3e023c22e71;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;3SU10522BF600AA0;0;0;0;1;0;0;0;5.36;5.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-08;3a08748f1328496e73ba3df47ad55133;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4316-7;0;0;0;3;0;0;0;43.74;131.22;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-09;3a11a39a9cf83b5c52ecb18ee2f7cdf6;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3RT2026-2BB40;0;0;0;5;0;0;0;57.56;287.8;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-26;3a14b998887c5e83bb0162b5eaa3ec8a;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1401-1BB20-1AA0;0;0;0;7;0;0;0;3.74;26.18;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-29;3a5fb972f311532e74f610aa8122ba1e;1;0;0;BILL_TO_CUSTOMER_NAME 048;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 010;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 048;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 010;GB;3RT2016-1AV01;0;0;0;2;0;0;0;17.3;34.6;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-15;3a64181aff70cfe4165a03f5e69c057e;1;0;0;BILL_TO_CUSTOMER_NAME 031;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 049;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 031;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 049;GB;3SU1052-2BF60-0AA0;0;0;0;9;0;0;0;5.45;49.05;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-24;3a6b7c825c01575c693223d23832667d;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;40;0;0;0;3.48;139.2;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-26;3a70c0dd6e3f7584231e50f7b3b73dce;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1051-6AA50-0AA0;0;0;0;1;0;0;0;2.13;2.13;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-22;3b0e99a5858696a08bca5fece43f3945;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1051-0AB20-0AA0;0;0;0;2;0;0;0;3.55;7.1;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-10;3b0fa99de4b13953870a78ee33eb75b4;1;0;0;BILL_TO_CUSTOMER_NAME 005;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 003;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 005;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 003;GB;3SU1400-1AA10-1CA0;0;0;0;1;0;0;0;2.33;2.33;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-18;3b683969b5f7a60150c41d2f2a0e30e3;1;0;0;BILL_TO_CUSTOMER_NAME 028;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 032;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 028;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 032;GB;5SY4202-7;0;0;0;1;0;0;0;35.89;35.89;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;3b745587e48c3a7926785a585f432e58;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;5SY4316-7;0;0;0;3;0;0;0;43.74;131.22;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-13;3b7b51a74199eca8cdd86b4b2d2dcf7c;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5ST3010;0;0;0;1;0;0;0;17.98;17.98;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-17;3b7f595ab38972fc54d00fa005efc49c;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3RT2026-1AF00;0;0;0;1;0;0;0;36.19;36.19;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-09;3bb7f419781c5c669a1ff2fd441dacc8;1;0;0;BILL_TO_CUSTOMER_NAME 042;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 046;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 042;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 046;GB;3SU1052-2BM60-0AA0;0;0;0;3;0;0;0;5.45;16.35;0;GBP;0;;;;;
